onset	duration	sample	value
122.8681640625	n/a	125817	condition 54
135.4013671875	n/a	138651	condition 54
147.5507812500	n/a	151092	condition 54
160.6171875000	n/a	164472	condition 54
173.3505859375	n/a	177511	condition 54
185.7675781250	n/a	190226	condition 54
198.2841796875	n/a	203043	condition 54
210.7841796875	n/a	215843	condition 54
223.7167968750	n/a	229086	condition 54
236.5839843750	n/a	242262	condition 54
249.0664062500	n/a	255044	condition 54
262.1669921875	n/a	268459	condition 54
275.0830078125	n/a	281685	condition 54
287.5830078125	n/a	294485	condition 54
300.3828125000	n/a	307592	condition 54
313.1494140625	n/a	320665	condition 54
