onset	duration	sample	value
122.4550781250	n/a	125394	condition 54
135.4218750000	n/a	138672	condition 54
147.7724609375	n/a	151319	condition 54
160.8554687500	n/a	164716	condition 54
173.1220703125	n/a	177277	condition 54
185.7382812500	n/a	190196	condition 54
198.1044921875	n/a	202859	condition 54
211.1376953125	n/a	216205	condition 54
223.9208984375	n/a	229295	condition 54
236.1875000000	n/a	241856	condition 54
248.7041015625	n/a	254673	condition 54
260.9208984375	n/a	267183	condition 54
273.8378906250	n/a	280410	condition 54
286.4042968750	n/a	293278	condition 54
298.8544921875	n/a	306027	condition 54
311.5703125000	n/a	319048	condition 54
